Metric,Mean,Standard Deviation
Average Closest Taxel Manipulability,0.5108958063908153,0.11973637636702593
Number of states with closest taxel manipulability < 0.01,5.25,1.4505745987941008
Percentage of states with closest taxel manipulability < 0.01,46.10139860139859,14.243137188960288
Average Manipulability Cost,0.11748589730274539,0.03776979457665249
Number of states with manipulability cost > 0.35,0.25,0.5204164998665332
Percentage of states with manipulability cost > 0.35,0.0,0.0
Total Joint Norm Distance,3.383083333333333,0.9167473259967669
Total Time,11.625,1.5761900266148114
