Metric,Mean,Standard Deviation
Average Manipulability,0.5342201674815206,0.12732522661020013
Number of states with manipulability < 0.01,2.206896551724138,0.9958295915995622
Percentage of states with manipulability < 0.01,39.32676518883415,16.51965055167658
Total Joint Norm Distance,1.1053793103448275,0.13731173036589445
Total Time,5.551724137931035,0.5623967734586237
