File,Mean Avg Manip,Std Avg Manip,Mean Total Distance,Std Total Distance,Mean Avg Manip Cost,Std Avg Manip Cost,Mean % High Manip Cost,Std % High Manip Cost
mpc_cost_comparison_reach_weight1_contactsamplechance0.0_objreduction0.02_old_costFalse_old_closestTrue_Min Iterations2500.csv,0.10815604957062701,0.14814865749072503,1301.6476037875354,635.5719621011712,0.2882055593315689,0.05305570786971956,11.05550500454959,0.0
mpc_cost_comparison_reach_weight1_contactsamplechance0.0_objreduction0.02_old_costTrue_old_closestTrue_Min Iterations2500.csv,0.10815604957062701,0.14814865749072503,1301.6476037875354,635.5719621011712,0.2882055593315689,0.05305570786971956,11.05550500454959,0.0
mpc_cost_comparison_reach_weight0.8_contactsamplechance0.0_objreduction0.02_old_costTrue_old_closestTrue_Min Iterations2500.csv,0.11273385589929756,0.14181430655359245,1334.5614593025318,585.9853903168171,0.2842490263541258,0.05013130832873097,6.813186813186813,0.0
mpc_cost_comparison_reach_weight0.8_contactsamplechance0.0_objreduction0.02_old_costFalse_old_closestTrue_Min Iterations2500.csv,0.11182624402950732,0.14545951959298953,1309.6367475217294,607.0255059442262,0.2860673674002018,0.052038337678530756,11.05550500454959,0.0
mpc_cost_comparison_reach_weight0.5_contactsamplechance0.0_objreduction0.02_old_costTrue_old_closestTrue_Min Iterations2500.csv,0.11669682428569463,0.14573774815677368,1484.9800476100709,607.9882875831414,0.27833296510868477,0.050253770018903236,5.143884892086331,0.0
mpc_cost_comparison_reach_weight0.5_contactsamplechance0.0_objreduction0.02_old_costFalse_old_closestTrue_Min Iterations2500.csv,0.1112046583937158,0.14464194344763387,1316.0856558989444,629.9599405857697,0.28615552509377123,0.05162114180502953,13.746017296313154,0.0
