Trial,1,Sim Type,5,Distance Weight,1,Random Seed,15,Min Iterations,2500,Distance cost,0.40635534051610334,Manip Cost,0.19795099846146677,Total cost,0.40635534051610334,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Trial,9,Sim Type,5,Distance Weight,1,Random Seed,135,Min Iterations,2500,Distance cost,0.4019938332456676,Manip Cost,0.15451216183061084,Total cost,0.4019938332456676,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,2.253241242e-11,0.0,0.07764917429991235,0.07839913311481417
Distance to Last Node,0.0,0.113,0.058,0.117,0.096
Total Cost,0.0,0.11826,0.17897,0.30133,0.40199
Local Manip Cost,0.0,0.0,0.28559742533875027,0.235465505496875,0.25149787831742887
Joint 0: ,-0.3,-0.103,0.06,0.278,0.387
Joint 1: ,0.3,0.442,0.461,0.618,0.796
Joint 2: ,0.4,0.424,0.243,0.141,0.16
Joint 3: ,1.2,1.162,1.268,1.273,1.137
Joint 4: ,0.5,0.539,0.866,1.197,1.293
Joint 5: ,1.2,1.191,0.93,0.617,0.459
Joint 6: ,0.0,0.283,1.184,2.258,2.132
Trial,10,Sim Type,5,Distance Weight,1,Random Seed,150,Min Iterations,2500,Distance cost,0.40069123940639817,Manip Cost,0.18221340784594753,Total cost,0.40069123940639817,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,2.420412535e-11,0.0,0.0,0.0
Distance to Last Node,0.0,0.112,0.109,0.075,0.088
Total Cost,0.0,0.11655,0.23026,0.30896,0.40069
Local Manip Cost,0.0,0.0,0.28563363669583836,0.3075000762734613,0.3179333262604379
Joint 0: ,-0.3,0.025,0.13,0.353,0.388
Joint 1: ,0.3,0.49,0.568,0.674,0.834
Joint 2: ,0.4,0.231,0.267,0.145,0.223
Joint 3: ,1.2,1.17,1.153,1.012,0.923
Joint 4: ,0.5,0.531,0.663,0.348,0.462
Joint 5: ,1.2,0.859,0.842,0.803,0.686
Joint 6: ,0.0,-1.162,-1.587,-1.759,-1.885
Trial,11,Sim Type,5,Distance Weight,1,Random Seed,165,Min Iterations,2500,Distance cost,0.3983362587328926,Manip Cost,0.1856609263734912,Total cost,0.3983362587328926,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.544597777e-11,0.0,4.075290896e-11,4.320323842e-11
Distance to Last Node,0.0,0.113,0.066,0.11,0.092
Total Cost,0.0,0.11762,0.18639,0.30174,0.39834
Local Manip Cost,0.0,0.0,0.2737517630280057,0.35060708318199824,0.303945785657452
Joint 0: ,-0.3,-0.145,-0.148,0.131,0.251
Joint 1: ,0.3,0.424,0.592,0.71,0.873
Joint 2: ,0.4,0.473,0.598,0.41,0.428
Joint 3: ,1.2,1.226,1.201,1.106,0.981
Joint 4: ,0.5,0.539,0.713,0.683,0.704
Joint 5: ,1.2,1.069,0.998,0.764,0.663
Joint 6: ,0.0,0.456,0.848,0.848,0.817
Trial,12,Sim Type,5,Distance Weight,1,Random Seed,180,Min Iterations,2500,Distance cost,0.4008636556559753,Manip Cost,0.18267488334404092,Total cost,0.4008636556559753,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.07431261669987949,0.07549900261530597,0.04059267735535916
Distance to Last Node,0.0,0.097,0.117,0.118,0.051
Total Cost,0.0,0.10083,0.22357,0.34711,0.40086
Local Manip Cost,0.0,0.0,0.44975530334257224,0.18683872277979804,0.2767803905978342
Joint 0: ,-0.3,0.394,0.462,0.503,0.548
Joint 1: ,0.3,0.881,0.511,0.725,0.799
Joint 2: ,0.4,0.262,-0.285,-0.18,-0.168
Joint 3: ,1.2,0.9,1.279,1.08,1.045
Joint 4: ,0.5,1.18,0.98,1.09,1.156
Joint 5: ,1.2,0.607,0.823,0.687,0.64
Joint 6: ,0.0,0.644,2.019,2.113,2.066
