Trial,1,Sim Type,5,Distance Weight,0.97,Random Seed,15,Min Iterations,2500,Distance cost,0.41426236034376673,Manip Cost,0.12488156001388975,Total cost,0.4033865014278967,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Trial,9,Sim Type,5,Distance Weight,0.97,Random Seed,135,Min Iterations,2500,Distance cost,0.4050257505731648,Manip Cost,0.15170031900474773,Total cost,0.3947182541229825,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.103,0.114,0.115,0.055
Total Cost,0.0,0.104,0.21985,0.33763,0.39472
Local Manip Cost,0.0,0.0,0.0,0.28772168588321423,0.4707799091405244
Joint 0: ,-0.3,-0.114,0.017,0.093,0.339
Joint 1: ,0.3,0.473,0.634,0.906,0.898
Joint 2: ,0.4,0.417,0.372,0.561,0.19
Joint 3: ,1.2,1.113,1.161,0.989,0.874
Joint 4: ,0.5,0.464,0.912,1.005,0.865
Joint 5: ,1.2,1.227,0.974,0.817,0.872
Joint 6: ,0.0,0.707,1.461,1.43,1.838
Trial,10,Sim Type,5,Distance Weight,0.97,Random Seed,150,Min Iterations,2500,Distance cost,0.42308881518106706,Manip Cost,0.23236480895369827,Total cost,0.4133454792769349,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,4.006753298e-11,0.0,0.0
Distance to Last Node,0.0,0.05,0.119,0.106,0.091,0.039
Total Cost,0.0,0.05066,0.17245,0.28083,0.37383,0.41335
Local Manip Cost,0.0,0.0,0.4770364438929485,0.27879439705016135,0.33197639270763557,0.30638162007144415
Joint 0: ,-0.3,0.213,-0.023,0.203,0.305,0.29
Joint 1: ,0.3,0.917,0.581,0.667,0.806,0.873
Joint 2: ,0.4,0.431,0.423,0.325,0.279,0.345
Joint 3: ,1.2,0.682,1.015,0.957,0.922,0.944
Joint 4: ,0.5,0.987,0.704,0.563,0.649,0.742
Joint 5: ,1.2,0.688,0.971,0.968,0.795,0.721
Joint 6: ,0.0,0.456,1.084,1.791,1.775,1.932
Trial,11,Sim Type,5,Distance Weight,0.97,Random Seed,165,Min Iterations,2500,Distance cost,0.4157935203852587,Manip Cost,0.2046040050482965,Total cost,0.40587190536001955,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.111,0.112,0.124,0.051
Total Cost,0.0,0.1127,0.22743,0.35381,0.40587
Local Manip Cost,0.0,0.0,0.32538367963631465,0.36447789724326624,0.33315844836190167
Joint 0: ,-0.3,0.161,0.0,0.195,0.249
Joint 1: ,0.3,0.785,0.675,0.821,0.912
Joint 2: ,0.4,0.722,0.521,0.447,0.436
Joint 3: ,1.2,1.039,0.995,0.954,0.899
Joint 4: ,0.5,0.859,0.652,0.682,0.692
Joint 5: ,1.2,0.91,0.937,0.846,0.791
Joint 6: ,0.0,0.361,1.037,1.445,1.445
