Metric,Mean,Standard Deviation
Average Manipulability,0.1809231855707204,0.09032574224624951
Number of states with manipulability < 0.01,8.055555555555555,2.4374901076089226
Percentage of states with manipulability < 0.01,58.71077860048448,16.46808581528485
Total Joint Norm Distance,4.4141666666666675,1.1168042328198995
Total Time,13.777777777777779,1.6850834320114554
