Trial,23,Sim Type,5,Distance Weight,1,Random Seed,345,Min Iterations,2000,Distance cost,0.40443343578379154,Manip Cost,0.8,Total cost,0.38421176399460194,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,4.049119851e-11,0.0
Distance to Last Node,0.0,0.05,0.114,0.119,0.104
Total Cost,0.0,0.04962,0.16309,0.28082,0.38421
Joint 0: ,-0.3,-0.072,-0.003,0.145,0.302
Joint 1: ,0.3,0.642,0.506,0.691,0.866
Joint 2: ,0.4,0.378,0.32,0.349,0.301
Joint 3: ,1.2,1.051,1.204,1.103,0.963
Joint 4: ,0.5,0.657,0.546,0.696,0.843
Joint 5: ,1.2,1.009,1.027,0.846,0.736
Joint 6: ,0.0,0.157,-0.346,-0.785,-0.817
Trial,24,Sim Type,5,Distance Weight,1,Random Seed,360,Min Iterations,2000,Distance cost,0.40437335493079757,Manip Cost,0.8,Total cost,0.38415468718425766,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,0.0,0.0
Distance to Last Node,0.0,0.099,0.064,0.123,0.101
Total Cost,0.0,0.09811,0.1617,0.28403,0.38415
Joint 0: ,-0.3,0.575,0.208,0.456,0.508
Joint 1: ,0.3,0.732,0.542,0.697,0.854
Joint 2: ,0.4,0.307,-0.008,-0.165,-0.096
Joint 3: ,1.2,0.761,1.005,0.927,0.836
Joint 4: ,0.5,1.13,0.653,0.671,0.734
Joint 5: ,1.2,0.898,1.119,0.974,0.883
Joint 6: ,0.0,1.04,1.835,2.511,2.448
Trial,25,Sim Type,5,Distance Weight,1,Random Seed,375,Min Iterations,2000,Distance cost,0.39663402761299893,Manip Cost,0.8,Total cost,0.37680232623234894,Object Reduction,0.0,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,0.0,0.0,4.086591432e-11,0.0
Distance to Last Node,0.0,0.091,0.088,0.091,0.11
Total Cost,0.0,0.09034,0.1776,0.268,0.3768
