Metric,Mean,Standard Deviation
Average Manipulability,0.40039325611136245,0.1668413242772488
Number of states with manipulability < 0.01,7.795918367346939,2.2585853603684773
Percentage of states with manipulability < 0.01,59.96156904320169,16.684431750335246
Total Joint Norm Distance,6.059938775510204,1.1029491154870217
Total Time,13.020408163265307,1.6097888810542873
