Trial,1,Sim Type,5,Distance Weight,0.5,Random Seed,15,Min Iterations,2500,Distance cost,6.214061569997875,Manip Cost,1.5140497921201794,Total cost,3.864055681059027,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1e-20,2.627935526e-11,1e-20,1e-20,1e-20,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.071,0.03,0.05,0.065
Total Cost,0.0,0.33333,0.66667,1.0,1.33333,1.7944,2.40094,2.76991,3.27303,3.86406
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.25547250220667805,0.2701269977809662,0.33138910217951667,0.3395673394702418,0.31749385048277673
Joint 0: ,-0.2,-0.158,-0.088,-0.059,-0.01,0.034,0.114,0.129,0.179,0.249
Joint 1: ,0.4,0.447,0.476,0.465,0.511,0.562,0.653,0.709,0.803,0.891
Joint 2: ,0.4,0.414,0.446,0.462,0.477,0.488,0.432,0.426,0.388,0.385
Joint 3: ,0.9,0.937,0.925,1.003,1.039,1.073,1.081,1.058,0.98,0.961
Joint 4: ,0.9,0.895,0.942,0.895,0.891,0.885,0.882,0.886,0.904,0.934
Joint 5: ,0.9,0.907,0.891,0.947,0.951,0.953,0.902,0.874,0.807,0.775
Joint 6: ,0.0,-0.0,0.047,0.094,0.094,0.094,0.204,0.204,0.251,0.251
Trial,2,Sim Type,5,Distance Weight,0.5,Random Seed,30,Min Iterations,2500,Distance cost,7.452365766014293,Manip Cost,1.2634732845418324,Total cost,4.357919525278063,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20,4.419596166e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.072,0.037
Total Cost,0.0,0.33333,0.66667,1.0,1.33333,1.66667,2.0,2.33333,2.80202,3.29492,3.92921,4.35792
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27071379725741634,0.3191219930268689,0.3096848689022463,0.36395262535530093
Joint 0: ,-0.2,-0.143,-0.181,-0.145,-0.071,0.002,0.013,0.045,0.072,0.116,0.197,0.233
Joint 1: ,0.4,0.405,0.312,0.3,0.344,0.393,0.459,0.549,0.634,0.712,0.858,0.905
Joint 2: ,0.4,0.432,0.472,0.487,0.527,0.558,0.547,0.538,0.526,0.49,0.453,0.426
Joint 3: ,0.9,0.932,1.012,1.09,1.097,1.112,1.143,1.131,1.122,1.091,0.98,0.97
Joint 4: ,0.9,0.9,0.868,0.821,0.868,0.884,0.874,0.876,0.876,0.877,0.925,0.919
Joint 5: ,0.9,0.917,0.996,1.054,1.017,1.004,0.997,0.96,0.928,0.851,0.785,0.737
Joint 6: ,0.0,0.0,0.063,0.047,0.0,-0.016,-0.031,-0.047,-0.063,-0.11,-0.33,-0.346
