Metric,Mean,Standard Deviation
Average Manipulability,0.1962095454170924,0.10436323389747927
Number of states with manipulability < 0.01,2181.0714285714284,558.9322044610361
Percentage of states with manipulability < 0.01,73.02993563911252,15.689509519310878
Total Joint Norm Distance,4659.371465781683,2852.3071184632645
Total Time,24.367029539176396,6.568756845823472
