Trial,1,Sim Type,5,Distance Weight,0.6,Random Seed,15,Min Iterations,2500,Distance cost,0.5349379436063761,Manip Cost,0.10333206004842707,Total cost,0.3622955901831965,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06940297720344422,0.07163012344071477,0.07419222458407486,1e-20,6.31617557e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.041,0.05,0.054,0.054
Total Cost,0.0,0.02683,0.05366,0.08049,0.10731,0.13414,0.16097,0.1878,0.21463,0.24125,0.27182,0.30368,0.3623
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11586218990654022,0.11449043004178813,0.11296416068122346,1.0
Joint 0: ,-0.2,-0.158,-0.088,-0.059,0.007,0.039,0.056,0.045,0.095,0.145,0.161,0.171,0.22
Joint 1: ,0.4,0.447,0.476,0.465,0.478,0.46,0.436,0.461,0.524,0.603,0.687,0.81,0.922
Joint 2: ,0.4,0.414,0.446,0.462,0.496,0.518,0.532,0.5,0.481,0.442,0.42,0.452,0.449
Joint 3: ,0.9,0.937,0.925,1.003,0.997,1.072,1.163,1.226,1.262,1.204,1.186,1.086,0.955
Joint 4: ,0.9,0.895,0.942,0.895,0.911,0.892,0.831,0.792,0.78,0.81,0.812,0.884,0.93
Joint 5: ,0.9,0.907,0.891,0.947,0.938,0.985,1.048,1.105,1.06,0.999,0.965,0.873,0.769
Joint 6: ,0.0,-0.0,0.047,0.094,0.11,0.11,0.079,0.078,0.046,-0.001,-0.032,-0.095,0.031
Trial,2,Sim Type,5,Distance Weight,0.6,Random Seed,30,Min Iterations,2500,Distance cost,0.5579061443646632,Manip Cost,0.25928890733187376,Total cost,0.43845924955154747,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5580508e-11,3.988330573e-11,1e-20,0.07679467736994441,1e-20
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.056,0.067,0.06,0.067,0.074
Total Cost,0.0,0.02683,0.05366,0.08049,0.10731,0.13414,0.16097,0.19078,0.27102,0.33877,0.40387,0.43846
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,0.11146688798248484
Joint 0: ,-0.2,-0.143,-0.181,-0.145,-0.071,0.002,0.013,0.065,0.094,0.112,0.151,0.228
Joint 1: ,0.4,0.405,0.312,0.3,0.344,0.393,0.459,0.535,0.658,0.715,0.818,0.905
Joint 2: ,0.4,0.432,0.472,0.487,0.527,0.558,0.547,0.5,0.495,0.454,0.465,0.432
Joint 3: ,0.9,0.932,1.012,1.09,1.097,1.112,1.143,1.146,1.137,1.18,1.184,0.978
Joint 4: ,0.9,0.9,0.868,0.821,0.868,0.884,0.874,0.867,0.917,0.89,0.859,0.935
Joint 5: ,0.9,0.917,0.996,1.054,1.017,1.004,0.997,0.929,0.885,0.914,0.893,0.738
Joint 6: ,0.0,0.0,0.063,0.047,0.0,-0.016,-0.031,-0.079,-0.267,-0.361,-0.314,-0.361
Trial,3,Sim Type,5,Distance Weight,0.6,Random Seed,45,Min Iterations,2500,Distance cost,0.5108211374100217,Manip Cost,0.36363636363636365,Total cost,0.4519472279005584,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,2.56398521e-11,1e-20,1e-20,4.274942248e-11,1e-20
Distance to Last Node,0.0,0.05,0.05,0.062,0.049,0.068,0.075,0.066,0.069,0.046,0.037
Total Cost,0.0,0.02683,0.05366,0.08673,0.11318,0.14965,0.18988,0.2754,0.35105,0.40679,0.45195
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.218,-0.181,-0.134,-0.097,-0.047,0.023,0.124,0.171,0.192,0.25
Joint 1: ,0.4,0.299,0.279,0.296,0.308,0.383,0.538,0.654,0.795,0.845,0.902
Joint 2: ,0.4,0.393,0.42,0.439,0.426,0.381,0.356,0.325,0.434,0.424,0.39
Joint 3: ,0.9,1.01,1.084,1.176,1.255,1.317,1.226,1.099,0.98,0.999,0.953
Joint 4: ,0.9,0.803,0.784,0.768,0.721,0.667,0.769,0.819,0.921,0.905,0.905
Joint 5: ,0.9,1.01,1.059,1.118,1.175,1.149,1.017,0.88,0.789,0.798,0.762
Joint 6: ,0.0,0.079,0.094,0.141,0.188,-0.079,-0.11,-0.126,-0.463,-0.478,-0.463
Trial,4,Sim Type,5,Distance Weight,0.6,Random Seed,60,Min Iterations,2500,Distance cost,0.4940573872083958,Manip Cost,0.4166666666666667,Total cost,0.46310109899170415,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.075,Step Size,0.05,Goal Area Sample Probability,0.1,Goal Area Delta,0.15
Closest Taxel Manip,1.0,1.0,1.0,1.0,1.0,1.0,1e-20,1e-20,1e-20,1e-20,1e-20,4.427510466e-11
Distance to Last Node,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.071,0.033,0.049
Total Cost,0.0,0.02683,0.05366,0.08049,0.10731,0.13414,0.16097,0.2378,0.30352,0.37255,0.41564,0.4631
Local Manip Cost,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0
Joint 0: ,-0.2,-0.166,-0.09,-0.064,-0.039,0.041,0.096,0.118,0.154,0.223,0.248,0.25
Joint 1: ,0.4,0.36,0.419,0.375,0.379,0.476,0.532,0.581,0.674,0.776,0.843,0.913
Joint 2: ,0.4,0.427,0.458,0.474,0.436,0.461,0.478,0.474,0.439,0.406,0.401,0.383
Joint 3: ,0.9,0.941,0.933,1.012,1.09,1.026,1.047,1.096,1.017,1.005,0.951,0.933
Joint 4: ,0.9,0.916,0.963,0.916,0.867,0.889,0.888,0.876,0.894,0.916,0.927,0.928
